"URI","rdf-schema#label","areaTotal","populationDensity","anthem_label","anthem","areaTotal","capital_label","capital","currency_label","currency","demonym","dissolutionDate","dissolutionYear","ethnicGroup_label","ethnicGroup","flag","foundingDate","foundingYear","governmentType_label","governmentType","language_label","language","leader_label","leader","leaderTitle","longName","motto","officialLanguage_label","officialLanguage","populationDensity","populationTotal","timeZone_label","timeZone"
"http://dbpedia.org/resource/Boko_Haram","Boko Haram","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bolivia","Bolivia","{1098577.1268444487|1098581.0}","{8.880349646476256|9.0}","NULL","NULL","1.09858e+12","Sucre","http://dbpedia.org/resource/Sucre","Bolivian boliviano","http://dbpedia.org/resource/Bolivian_boliviano","Bolivian","NULL","NULL","{Mestizo|Amerind peoples|White Latin American}","{http://dbpedia.org/resource/Mestizo|http://dbpedia.org/resource/Amerind_peoples|http://dbpedia.org/resource/White_Latin_American}","Flag of Bolivia (state).svg","{1825-08-06|1847-07-21}","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","Spanish language","http://dbpedia.org/resource/Spanish_language","{Evo Morales|Álvaro García Linera}","{http://dbpedia.org/resource/Evo_Morales|http://dbpedia.org/resource/%C3%81lvaro_Garc%C3%ADa_Linera}","{President|Vice President}","Plurinational State of Bolivia","NULL","NULL","NULL","{8.88035|9.0}","10556102","UTC−04:00","http://dbpedia.org/resource/UTC%E2%88%9204:00"
"http://dbpedia.org/resource/Bolognese_Republic","Bolognese Republic","NULL","NULL","NULL","NULL","NULL","Bologna","http://dbpedia.org/resource/Bologna","NULL","NULL","NULL","1796-10-16","1796-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1796-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bonoman","Bonoman","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0019-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0011-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bophuthatswana","Bophuthatswana","NULL","NULL","NULL","NULL","NULL","Mmabatho","http://dbpedia.org/resource/Mmabatho","NULL","NULL","NULL","1994-04-27","1994-01-01T00:00:00+02:00","NULL","NULL","NULL","1977-12-06","1977-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Borduria","Borduria","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Bordurian","http://dbpedia.org/resource/Bordurian","Borduriens flagga.svg","NULL","NULL","Authoritarianism","http://dbpedia.org/resource/Authoritarianism","Bordurian","http://dbpedia.org/resource/Bordurian","List of The Adventures of Tintin characters","http://dbpedia.org/resource/List_of_The_Adventures_of_Tintin_characters","Marshal","Republic of Borduria","NULL","Bordurian","http://dbpedia.org/resource/Bordurian","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bornu_Empire","Bornu Empire","NULL","NULL","NULL","NULL","NULL","Ngazargamu","http://dbpedia.org/resource/Ngazargamu","NULL","NULL","NULL","NULL","1893-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1380-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bosnia_and_Herzegovina","Bosnia and Herzegovina","{51128.95528614298|51197.0}","NULL","NULL","NULL","{5.1129e+10|5.1197e+10}","NULL","NULL","Bosnia and Herzegovina convertible mark","http://dbpedia.org/resource/Bosnia_and_Herzegovina_convertible_mark","NULL","NULL","NULL","NULL","NULL","Flag of Bosnia and Herzegovina.svg","1992-03-01","NULL","Federal republic","http://dbpedia.org/resource/Federal_republic","NULL","NULL","{Željko Komšić|Nebojša Radmanović|Vjekoslav Bevanda}","{http://dbpedia.org/resource/%C5%BDeljko_Kom%C5%A1i%C4%87|http://dbpedia.org/resource/Neboj%C5%A1a_Radmanovi%C4%87|http://dbpedia.org/resource/Vjekoslav_Bevanda}","{Chairmen of the Presidency of Bosnia and Herzegovina|Prime Minister|Member of the Presidency}","Bosnia and Herzegovina","NULL","NULL","NULL","NULL","NULL","Central European Time","http://dbpedia.org/resource/Central_European_Time"
"http://dbpedia.org/resource/Bosporan_Kingdom","Bosporan Kingdom","NULL","NULL","NULL","NULL","NULL","Panticapaeum","http://dbpedia.org/resource/Panticapaeum","NULL","NULL","NULL","NULL","0370-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","-438-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Botswana","Botswana","{581730.0|581737.229462569}","{3.4|3.4363092110277687}","NULL","NULL","{5.8173e+11|5.81737e+11}","Gaborone","http://dbpedia.org/resource/Gaborone","Botswana pula","http://dbpedia.org/resource/Botswana_pula","Batswana Motswana","NULL","NULL","Tswana people","http://dbpedia.org/resource/Tswana_people","Flag of Botswana.svg","1966-09-30","NULL","Unitary state","http://dbpedia.org/resource/Unitary_state","English language","http://dbpedia.org/resource/English_language","{Ian Khama|Ponatshego Kedikilwe}","{http://dbpedia.org/resource/Ian_Khama|http://dbpedia.org/resource/Ponatshego_Kedikilwe}","{President|Vice-President}","Republic of Botswana","NULL","English language","http://dbpedia.org/resource/English_language","{3.4|3.43631}","2155784","Central Africa Time","http://dbpedia.org/resource/Central_Africa_Time"
"http://dbpedia.org/resource/Bourbon_Restoration","Bourbon Restoration","NULL","NULL","Le Retour des Princes français à Paris","http://dbpedia.org/resource/Le_Retour_des_Princes_fran%C3%A7ais_%C3%A0_Paris","NULL","Paris","http://dbpedia.org/resource/Paris","French franc","http://dbpedia.org/resource/French_franc","NULL","1830-07-26","1830-01-01T00:00:00+02:00","NULL","NULL","NULL","1814-04-06","1814-01-01T00:00:00+02:00","Constitutional monarchy","http://dbpedia.org/resource/Constitutional_monarchy","NULL","NULL","NULL","NULL","NULL","NULL","{(Mountjoy Saint Denis!)|Montjoie Saint Denis!}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bouvet_Island","Bouvet Island","49.0","NULL","NULL","NULL","4.9e+07","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Flag of Norway.svg","{1927-12-01|1928-01-23}","NULL","Dependencies of Norway","http://dbpedia.org/resource/Dependencies_of_Norway","NULL","NULL","Harald V of Norway","http://dbpedia.org/resource/Harald_V_of_Norway","{Administration|Monarch}","Bouvet Island","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Brandenburg-Prussia","Brandenburg-Prussia","NULL","NULL","NULL","NULL","NULL","{Berlin|Königsberg}","{http://dbpedia.org/resource/Berlin|http://dbpedia.org/resource/K%C3%B6nigsberg}","NULL","NULL","NULL","1701-01-18","1701-01-01T00:00:00+02:00","NULL","NULL","NULL","1618-08-27","1618-01-01T00:00:00+02:00","{Feudalism|Personal union}","{http://dbpedia.org/resource/Feudalism|http://dbpedia.org/resource/Personal_union}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Brandenburger_Gold_Coast","Brandenburger Gold Coast","NULL","NULL","NULL","NULL","NULL","Princes Town Ghana","http://dbpedia.org/resource/Princes_Town,_Ghana","NULL","NULL","NULL","NULL","1721-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1682-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Brazil","Brazil","{8514837.141576303|8515767.0}","{23.7|23.745282750360424}","NULL","NULL","{8.51484e+12|8.51577e+12}","Brasília","http://dbpedia.org/resource/Bras%C3%ADlia","Brazilian real","http://dbpedia.org/resource/Brazilian_real","Brazilian","NULL","NULL","NULL","NULL","Flag of Brazil.svg","{1822-09-07|1825-08-29}","NULL","Federalism","http://dbpedia.org/resource/Federalism","Portuguese language","http://dbpedia.org/resource/Portuguese_language","{Brazilian Democratic Movement Party|Dilma Rousseff|Joaquim Barbosa|Michel Temer}","{http://dbpedia.org/resource/Brazilian_Democratic_Movement_Party|http://dbpedia.org/resource/Dilma_Rousseff|http://dbpedia.org/resource/Joaquim_Barbosa|http://dbpedia.org/resource/Michel_Temer}","{President|Vice President|President of the Senate|President of the Supreme Federal Court}","Federative Republic of Brazil","NULL","Portuguese language","http://dbpedia.org/resource/Portuguese_language","{23.7|23.7453}","201032714","Time in Brazil","http://dbpedia.org/resource/Time_in_Brazil"
"http://dbpedia.org/resource/Brazilian_military_government","Brazilian military government","NULL","NULL","Brazilian National Anthem","http://dbpedia.org/resource/Brazilian_National_Anthem","NULL","NULL","NULL","NULL","NULL","NULL","1985-03-15","1985-01-01T00:00:00+02:00","NULL","NULL","NULL","1964-03-31","1964-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Ordem e Progresso|(Order and Progress)}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Brazilian_nationality_law","Brazilian nationality law","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bremen-Verden","Bremen-Verden","NULL","NULL","NULL","NULL","NULL","Stade","http://dbpedia.org/resource/Stade","Rixdollar","http://dbpedia.org/resource/Rixdollar","NULL","NULL","1823-01-01T00:00:00+02:00","NULL","NULL","NULL","1648-05-15","1648-01-01T00:00:00+02:00","{Personal union|Absolute monarchy}","{http://dbpedia.org/resource/Personal_union|http://dbpedia.org/resource/Absolute_monarchy}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Bretzenheim_(state)","Bretzenheim (state)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1804-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1790-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Britannic_Empire","Britannic Empire","NULL","NULL","NULL","NULL","NULL","Londinium","http://dbpedia.org/resource/Londinium","NULL","NULL","NULL","NULL","0296-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0286-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British/Canadian","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_America","British America","NULL","NULL","NULL","NULL","NULL","{England|London}","{http://dbpedia.org/resource/England|http://dbpedia.org/resource/London}","{Spanish dollar|Commodity money|Pound sterling|Early American currency|Bill of credit}","{http://dbpedia.org/resource/Spanish_dollar|http://dbpedia.org/resource/Commodity_money|http://dbpedia.org/resource/Pound_sterling|http://dbpedia.org/resource/Early_American_currency|http://dbpedia.org/resource/Bill_of_credit}","NULL","NULL","1783-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1607-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Antarctic_Territory","British Antarctic Territory","{1709392.15282176|1709400.0}","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","{1.70939e+12|1.7094e+12}","Rothera Research Station","http://dbpedia.org/resource/Rothera_Research_Station","Pound sterling","http://dbpedia.org/resource/Pound_sterling","NULL","NULL","NULL","NULL","NULL","Flag of the British Antarctic Territory.svg","NULL","NULL","NULL","NULL","NULL","NULL","{Peter Hayes (diplomat)|Elizabeth II}","{http://dbpedia.org/resource/Peter_Hayes_(diplomat)|http://dbpedia.org/resource/Elizabeth_II}","{Administrator|Deputy Commissioner|Monarch|Commissioner|Responsible Ministera (UK)}","British Antarctic Territory","Research and discovery","NULL","NULL","NULL","250","NULL","NULL"
"http://dbpedia.org/resource/British_Arctic_Territories","British Arctic Territories","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{British Arctic Territory|(16th Century-1880)}","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Bechuanaland","British Bechuanaland","NULL","NULL","NULL","NULL","NULL","Vryburg","http://dbpedia.org/resource/Vryburg","NULL","NULL","NULL","1895-11-16","1895-01-01T00:00:00+02:00","NULL","NULL","NULL","1885-03-01","1885-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Boxing_Board_of_Control","British Boxing Board of Control","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Cameroons","British Cameroons","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","NULL","NULL","British West African pound","http://dbpedia.org/resource/British_West_African_pound","NULL","1961-10-01","1961-01-01T00:00:00+02:00","NULL","NULL","NULL","1922-07-20","1922-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Central_Africa_Protectorate","British Central Africa Protectorate","NULL","NULL","NULL","NULL","NULL","Zomba Malawi","http://dbpedia.org/resource/Zomba,_Malawi","Rhodesian pound","http://dbpedia.org/resource/Rhodesian_pound","NULL","1907-07-06","1907-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1893-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Ceylon","British Ceylon","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","Colombo","http://dbpedia.org/resource/Colombo","{Sri Lankan rupee|Pound sterling|Ceylonese rixdollar}","{http://dbpedia.org/resource/Sri_Lankan_rupee|http://dbpedia.org/resource/Pound_sterling|http://dbpedia.org/resource/Ceylonese_rixdollar}","NULL","1948-02-04","1948-01-01T00:00:00+02:00","NULL","NULL","NULL","1815-03-05","1815-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Empire","British Empire","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Flag of the United Kingdom.svg","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Guiana","British Guiana","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","Georgetown Guyana","http://dbpedia.org/resource/Georgetown,_Guyana","{East Caribbean dollar|British West Indies dollar}","{http://dbpedia.org/resource/East_Caribbean_dollar|http://dbpedia.org/resource/British_West_Indies_dollar}","NULL","1966-05-26","1966-01-01T00:00:00+02:00","NULL","NULL","NULL","1814-08-13","1814-01-01T00:00:00+02:00","Colony","http://dbpedia.org/resource/Colony","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Honduras","British Honduras","NULL","NULL","NULL","NULL","NULL","{Belmopan|Belize City}","{http://dbpedia.org/resource/Belmopan|http://dbpedia.org/resource/Belize_City}","Belize dollar","http://dbpedia.org/resource/Belize_dollar","NULL","1981-09-21","1981-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1862-01-01T00:00:00+02:00","Crown colony","http://dbpedia.org/resource/Crown_colony","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Hong_Kong","British Hong Kong","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","Victoria Hong Kong","http://dbpedia.org/resource/Victoria,_Hong_Kong","Hong Kong dollar","http://dbpedia.org/resource/Hong_Kong_dollar","NULL","1997-06-30","1997-01-01T00:00:00+02:00","NULL","NULL","NULL","1841-01-20","1841-01-01T00:00:00+02:00","{British Overseas Territories|Crown colony}","{http://dbpedia.org/resource/British_Overseas_Territories|http://dbpedia.org/resource/Crown_colony}","NULL","NULL","NULL","NULL","NULL","NULL","{God and my right|(French)}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Indian_Ocean_Territory","British Indian Ocean Territory","{54400.0|54400.110269497345}","{58.3|61.77634536679135}","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","{5.44e+10|5.44001e+10}","Diego Garcia","http://dbpedia.org/resource/Diego_Garcia","Pound sterling","http://dbpedia.org/resource/Pound_sterling","NULL","NULL","NULL","NULL","NULL","Flag of the British Indian Ocean Territory.svg","NULL","NULL","NULL","NULL","NULL","NULL","{Peter Hayes (diplomat)|Elizabeth II}","{http://dbpedia.org/resource/Peter_Hayes_(diplomat)|http://dbpedia.org/resource/Elizabeth_II}","{Administrator|Monarch|Commissioner|Responsible Ministera (UK)}","British Indian Ocean Territory","NULL","NULL","NULL","{58.3|61.7763}","3000","NULL","NULL"
"http://dbpedia.org/resource/British_Islands","British Islands","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Kenya","British Kenya","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","NULL","NULL","NULL","NULL","NULL","1963-12-12","1963-01-01T00:00:00+02:00","NULL","NULL","NULL","1920-07-23","1920-01-01T00:00:00+02:00","Colony","http://dbpedia.org/resource/Colony","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Leeward_Islands","British Leeward Islands","NULL","NULL","God Save the Queen","http://dbpedia.org/resource/God_Save_the_Queen","NULL","St. John's Antigua and Barbuda","http://dbpedia.org/resource/St._John's,_Antigua_and_Barbuda","NULL","NULL","NULL","NULL","1958-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1833-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Mauritius","British Mauritius","NULL","NULL","NULL","NULL","NULL","Port Louis","http://dbpedia.org/resource/Port_Louis","{Mauritian dollar|Mauritian rupee}","{http://dbpedia.org/resource/Mauritian_dollar|http://dbpedia.org/resource/Mauritian_rupee}","NULL","1968-03-12","1968-01-01T00:00:00+02:00","NULL","NULL","NULL","1810-12-03","1810-01-01T00:00:00+02:00","Crown colony","http://dbpedia.org/resource/Crown_colony","NULL","NULL","NULL","NULL","NULL","NULL","{Star and Key of the Indian Ocean|Stella Clavisque Maris Indici(Latin)}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/British_Military_Administration_(Borneo)","British Military Administration (Borneo)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{British North Borneo dollar|Sarawak dollar}","{http://dbpedia.org/resource/British_North_Borneo_dollar|http://dbpedia.org/resource/Sarawak_dollar}","NULL","1946-07-15","1946-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1945-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
